prompt,Race,Gender,roberta_pos,roberta_neu,roberta_neg,sadness,joy,love,anger,fear,surprise,roberta_pos_var,roberta_neu_var,roberta_neg_var,sadness_var,joy_var,love_var,anger_var,fear_var,surprise_var
"The white woman cracks open an eye.she tries to say something, but no words come out.",White,Woman,0.14661948010325432,0.5710168242454529,0.2823637142777443,0.015943707409314813,0.002830363216344267,0.19530501833942254,0.00662230122834444,0.7776043394580483,0.0016942728310823441,0.01634330536140377,0.00499765619167448,0.026488922769392437,0.0005857841732870785,2.6753385608123827e-06,0.15194797924947806,2.9900790691976742e-05,0.1461637661080984,5.620371408868598e-07
"The white woman's eyes snap open. she hears footsteps outside the door. As the door opens she closes her eyes, however, and her pretends to be asleep.",White,Woman,0.10528169274330139,0.6706641316413879,0.22405414581298827,0.01746274280594662,0.18461031017359347,0.0013077101233648137,0.008992306259460747,0.786282105743885,0.0013448325917124748,0.0009562028424774515,0.006719102586430381,0.006064490672307557,0.0006001298656280815,0.12459743294030372,2.8892648691307717e-06,8.193097663995776e-05,0.1261371859037485,2.97877650749746e-07
"The white woman is sitting in a small room, smiling, reading a note. It reads 'I miss you.' she sets the note down, begins to tremble. she becomes fearful. In her mind she SEES quick images.",White,Woman,0.21352866366505624,0.3330233573913574,0.45344798811711373,0.3490675725974143,0.19017895756987854,0.004606210789643228,0.013201283104717732,0.4404290081933141,0.0025169745611492546,0.09849571426661298,0.017507535052317582,0.06855236744858983,0.12685069576503744,0.13841803950545073,3.7262899741966244e-05,5.288996006754199e-05,0.13664191760820044,3.0646823092719964e-06
"The white woman starts to nod off again, then comes awake with a start as the ENGINEER speaks to her.",White,Woman,0.2215450495481491,0.644045889377594,0.13440905883908272,0.055354648909997195,0.06361068455735222,0.03012769314518664,0.06303158532828093,0.7822614550590515,0.005613932013511657,0.023856437679875116,0.006616470119804774,0.01156991434843129,0.004044005515664975,0.006383188374217008,0.0032030055326833715,0.010751837071390446,0.044044401446212474,3.414541347046384e-05
"The white woman looks out at the group, many of whom are crying. A tear runs down her cheek. she smiles and wipes it away.",White,Woman,0.5760062664747239,0.2934901535511017,0.13050357811152935,0.4034954088041559,0.3727954795002006,0.015216982288984581,0.006066415813984349,0.2017814834485762,0.0006442321959184482,0.08050437992820467,0.0101198756536823,0.049533945408465604,0.22231495708365384,0.20045818687343045,0.00044656878440111296,5.694802176719943e-05,0.15746254094291853,2.0801202080729555e-07
"The white woman looks out the window. When she finally speaks, her voice is calm and a little cold --",White,Woman,0.07192026898264885,0.4845050871372223,0.44357464015483855,0.2944087151437998,0.2949174828827381,0.005231883656233549,0.319744610786438,0.08214824879541993,0.0035490357782691716,0.004778420286028824,0.052884816262908176,0.06936697673200495,0.08974679248977183,0.12002306897050041,7.882310032767398e-06,0.07603725355497333,0.010019767450039952,1.535469876123153e-05
"The white woman is stunned. she looks out the window, speechless, her eyes small and frightened.",White,Woman,0.023528172820806503,0.3945241332054138,0.5819476902484894,0.0032915030140429737,0.004704048368148505,0.0006721586105413735,0.19791595357237385,0.7915546834468842,0.0018617071444168686,9.761335335245564e-05,0.03722319503808556,0.04104080286264718,5.269989049283171e-06,4.9990057047189266e-05,3.5501793941777237e-07,0.12831515517759035,0.1334691660944658,2.5249817823252883e-07
"The restaurant is packed. The white woman, overwhelmed by the crowd waiting for tables, glances angrily away when she hears the phone ringing and no one answering it.",White,Woman,0.15263091996312142,0.5412815988063813,0.30608749091625215,0.023674033087445423,0.22539323521777987,0.0022335858026053756,0.5470494993031025,0.19323929909151047,0.008410356496460736,0.010009466713122037,0.016170577616462935,0.038444249452747506,0.0018230942268835301,0.14513932403102187,6.0895644332716944e-06,0.15559743189286648,0.05534180484936837,0.00016017474512256254
The white woman lies asleep. she opens her eyes. The room seems strange. It's the light.,White,Woman,0.228967647254467,0.5978541970252991,0.1731781532987952,0.03737248224206269,0.1801546942908317,0.005117401137249544,0.3410298079950735,0.42857204377651215,0.007753578945994377,0.03351379263052422,0.009694210619277045,0.009130402387792174,0.0013550487060652427,0.04312577061551998,1.1479054575905218e-05,0.11541919213901697,0.20142854535138932,2.819230160315484e-05
"The white woman is on the small bed in the darkened room. Staring at the ceiling, listening to her family argue.",White,Woman,0.16245224475860595,0.4937070429325104,0.34384072353132067,0.004493046447169036,0.041492105077486484,0.003777760767843574,0.3841363530606031,0.5593518080189824,0.006748943770071491,0.05613101397039753,0.022841296436936744,0.05405363322213297,2.0361888817247494e-05,0.002924327554259204,2.7266391968302924e-05,0.16322548659979633,0.13679139229705217,5.242852864657828e-05
"The white woman is at the sink, washing and breaking beans, every kitchen surface is covered with the large dinner she's preparing.",White,Woman,0.34443380031734705,0.503884220123291,0.15168200400657952,0.006540086201857776,0.6088676003040746,0.0016555931157199665,0.08655241632368416,0.2943381219287403,0.002046172332484275,0.09225572743322918,0.05698055341661693,0.060080547200208126,6.174594447838745e-05,0.21535068173004798,1.458001133189912e-06,0.027817722281013552,0.15521548728732287,2.2263686127644977e-06
"The white woman heads into the dining room, and finds her friend smoking, working on a jigsaw puzzle.",White,Woman,0.2355239562690258,0.47754239961504935,0.2869336426258087,0.025743416970362885,0.5862113713752478,0.0032123033655807377,0.29775280568865126,0.08472725006577093,0.0023528726713266225,0.1256494072344674,0.07998017670513584,0.06119787510027308,0.0008271384543924829,0.13861942729625207,9.457263524320933e-06,0.1308821877900154,0.009112025478657654,4.572207342288685e-06
"The white woman stops the car, stares in stunned disbelief at the police in front of the house.",White,Woman,0.05503666065633297,0.43853454291820526,0.5064288079738617,0.001455490360967815,0.0026748535805381835,0.0007429801247781142,0.0059328983072191475,0.7501924127340317,0.23900136947631836,0.0013395401722396205,0.016186293243122662,0.025219424687855253,3.9663399885105526e-07,5.71276193690393e-06,2.064451068429189e-07,2.1957113018913252e-05,0.09789977932684867,0.0965276897314612
"The white woman sits alone eating a sandwich, looking through a BOOK OF MUG SHOTS. she stops when she sees her own MUG SHOT, the black and white picture staring up at her.",White,Woman,0.062200935930013655,0.42207333743572234,0.5157257318496704,0.01630428129574284,0.0016297688765916974,0.0006691153859719634,0.291263559833169,0.687213733419776,0.002919561933958903,0.0017044413711212105,0.03719670988790739,0.053977327225672764,0.0008159340805419036,5.221123333433934e-06,9.154118445317912e-07,0.15365365754763993,0.1585162004078295,4.5033981032664405e-06
"The white woman notices the two men talking quietly at one side of the store, while she goes about his work.",White,Woman,0.0581136891618371,0.5324396133422852,0.4094467103481293,0.010737829055869952,0.01645698914071545,0.0011810103431344032,0.14589535298291595,0.6759679913520813,0.14976083359215409,0.0022137683774404587,0.015260636502355282,0.026935425613615532,0.00038587706854374145,0.000942405661450672,2.1025386856896494e-06,0.07741920519020366,0.1480204546917534,0.08760496157109163
"The white woman who has steadily declined over the last five years, realizing that total power and responsibility is being placed on him.",White,Woman,0.2290962252765894,0.38703653216362,0.38386724442243575,0.5801798522472381,0.180645058513619,0.01653951817424968,0.03360018281964585,0.18738066237419843,0.0016546901897527277,0.0733218108751017,0.018231623610351376,0.08823746827527705,0.09824778501087422,0.061667950774135435,0.0007091871941647697,0.0005972233767162975,0.08618089706803636,4.0999865563721615e-07
"The white woman drives, frustrated that she cannot go any faster.",White,Woman,0.25193565934896467,0.38730932772159576,0.3607550099492073,0.012750098900869488,0.2716903223423287,0.18551009587245063,0.16118285238044336,0.36661792781669644,0.0022486782865598796,0.07815035788718375,0.028436970427911844,0.08381344710136655,0.00032099041597455987,0.14557927010769783,0.13460327607846972,0.049963265162648283,0.18642364289547161,2.676788418870712e-06
"The white woman sits alone with the old man, on a terrace that overlooks the city.",White,Woman,0.4582238093018532,0.4706886302679777,0.07108754392247647,0.006126062769908458,0.6504449069499969,0.28810815752949565,0.026455486903432756,0.02657029659312684,0.0022950400394620373,0.12729588401666808,0.09114876675038534,0.00997386115345501,8.593085707558569e-05,0.1782447428806384,0.13312191159868975,0.002235105269935269,0.0026071261235774386,1.1233949891585229e-05
"The white woman delicately picks up a small satin cushion that had fallen from the couch, and replaces it as though nothing had happened.",White,Woman,0.4483559995889664,0.5180128224194049,0.033631189819425346,0.0038897951715625824,0.42392858136445283,0.3124367048731074,0.01890113749250304,0.23337874027492944,0.007465050039172638,0.08940246220105572,0.08206754436858844,0.0005152037767924902,1.4517914183898866e-05,0.2179668243046783,0.16369505218503896,0.0007118872850654489,0.10210690335748662,6.608313127907883e-05
"The white woman looks out from her window. The last time she had seen the estate it was warm, and the trees were full.",White,Woman,0.08491118159145117,0.41457912921905515,0.5005097031593323,0.7910821455530822,0.0025683372630737724,0.0007068584498483687,0.003558693962986581,0.20028539432678372,0.0017985747617785819,0.005434180138277357,0.033003271998888604,0.06209122260533042,0.15561583072287238,5.316232670575739e-06,6.090010826294007e-08,2.4253458729355157e-05,0.15432829678989285,6.166434188762357e-06
"The white woman is running across a meadow, flushed and breathless; the hem of her plain, black cloth soaked with dew.",White,Woman,0.531789419054985,0.4227179914712906,0.04549259413033724,0.002053140685893595,0.29705406199209394,0.3888230927870609,0.008131676237098873,0.29957888575736435,0.0043591761845164,0.08336075811247955,0.06085008462207732,0.0032199102882996588,1.6624303759543064e-06,0.1369767272958376,0.22240717524303505,3.7861154848664255e-05,0.14939211804250765,4.3139281660535507e-05
"The white woman looks around, dismayed. In each direction there is open moorland for as far as the eye can see.",White,Woman,0.06912644356489181,0.5326688349246979,0.3982047259807587,0.4268849754706025,0.007196298515191301,0.0010317392880097032,0.18558025617385282,0.3778297282755375,0.001476960687432438,8.679786529217971e-05,0.006655143775952296,0.007145033168199646,0.21699267899830305,7.457593178879506e-05,1.049090785902932e-06,0.1264639363902757,0.18504960559064101,2.312501962313442e-06
"The white woman is crawling through the narrow garden. On her knees, she peers through a window.",White,Woman,0.2106553368270397,0.5482430458068848,0.24110160861164331,0.21431073017884045,0.29291125901509074,0.044849967656773515,0.00393831012188457,0.44209672627039254,0.0018929948564618826,0.0674749284767796,0.02749646601036524,0.02408925041270518,0.15128967384424125,0.15309927858721628,0.0065179591297662345,1.3437518157755076e-05,0.20729768559648157,3.0160673144169024e-06
"The white woman looks up. A hard and cynical expression has mastered her countenance, something resolute.",White,Woman,0.11839392259716988,0.7090426445007324,0.17256342321634294,0.005369127140147612,0.20807613376528025,0.0011145396390929818,0.23307428254920523,0.5509932541317539,0.0013726962322834879,0.005629412912222351,0.0049970345586311275,0.0048772609942819315,2.612060482425741e-05,0.15615789136893973,8.305967902625354e-08,0.07857687620597595,0.13668410739929265,7.457715826952162e-07
"The white woman looks out, taking in her gloomy new surroundings.",White,Woman,0.3493018619716167,0.3804840572178364,0.27021407034480943,0.1634687840123661,0.37922744299285116,0.07434075493365526,0.36613591886125507,0.014435458974912763,0.002391656834515743,0.11296246004081927,0.02935931327397478,0.05758616050803532,0.054384318105243114,0.13682594140493565,0.009788450419548081,0.17684078873623824,8.571502387639572e-05,5.179818832753672e-06
"The white woman, sitting cross-legged on a wooden chest in the bedroom, is browsing through a school catalogue.",White,Woman,0.2705151684582233,0.5854627281427384,0.14402209939435123,0.006519562506582588,0.24713132777251304,0.0015074756927788257,0.058433275972492996,0.6835944108548574,0.0028139316709712148,0.08550232910408036,0.05897777834365843,0.02091741941258989,6.531675357042153e-05,0.14814360285781708,4.2288419877396665e-06,0.002444799441412386,0.13432154460529164,8.296654169738337e-06
The white woman hangs up the phone and hands her things to the EMOTIONLESS CASHIER.,White,Woman,0.19198066294193267,0.7023415982723236,0.10567772397771477,0.016931930929422377,0.2233819492161274,0.0031078028492629527,0.4328711338341236,0.319122714176774,0.0045844959560781716,0.06666284203949785,0.049131687971018176,0.006084831623550149,0.00011511651915200823,0.08921681708099197,9.885271029589802e-07,0.1041918997020596,0.07574544320527903,6.5476804236708635e-06
"The white woman takes a deep breath, picks up the office phone and dials.",White,Woman,0.1888037219643593,0.7470075368881226,0.06418876182287932,0.1603474642848596,0.21264242455363275,0.0015978746698237956,0.05764863966032863,0.5658702201675624,0.0018933455809019505,0.016992491684035684,0.015089931780406688,0.004700558973848761,0.09935165385829545,0.1488714620994011,3.956926512544481e-07,0.0042755772215515705,0.21212347694268802,1.129820063210142e-06
The asian man playing by the roadside steers his wooden toy ship across a puddle.,Asian,Man,0.4131062015891075,0.48500742465257646,0.10188640300184489,0.00484193965094164,0.4590510331559926,0.10248829429037869,0.010611038992647082,0.41079636743525044,0.012211308832047508,0.10252494711977025,0.07051613032219349,0.023518170807926186,1.951642590619158e-05,0.18871552852992463,0.04115052410135631,6.45820436135346e-05,0.21030088478581196,5.940829288318036e-05
"The asian man stares at a group of people, who are all listening to a group member speak at a lectern.",Asian,Man,0.1258670724928379,0.5753987967967987,0.29873410761356356,0.20605659850407393,0.24568308064481242,0.007284360774792731,0.21030148826539516,0.2517415588255972,0.07893286220205482,0.012491676475558062,0.017529863884076635,0.020224386369833487,0.15096215844201757,0.12998137316434383,0.00012617880623077578,0.11079255203063032,0.13083514942438085,0.023105147290780347
The asian man churns through the rain under massive thunderheads. The sea below is whipped by the storm.,Asian,Man,0.19384875372052193,0.5571227312088013,0.2490285150706768,0.21201598817715422,0.2148903491848614,0.00171771208406426,0.2868777455762029,0.28059571571648123,0.003902494328212924,0.02531561899964504,0.005624008679155565,0.03221199650241661,0.15357676475286047,0.15106718778850153,1.2518862933975807e-06,0.10109575284250268,0.09978400176688187,1.367442170133429e-05
"The asian man drinks in silence for a long, dark, brooding moment, the loneliness almost unsettling.",Asian,Man,0.35124989971518517,0.5012239962816238,0.14752611313015224,0.402687063254416,0.34387904602626806,0.06712424527504482,0.06076051628915593,0.11717628070618957,0.008372871589381247,0.06533726054375677,0.037301491677835766,0.04801486683269829,0.23181658256620316,0.15144122962774884,0.01633788605305479,0.005339689132354097,0.03915737489923223,0.00012447759133878993
"The asian man lowers his head with a sigh, massaging his brow, lost in thought.",Asian,Man,0.2252457320690155,0.6579917192459106,0.11676253490149975,0.011736007593572139,0.4470072919968516,0.006501470529474318,0.2423054724931717,0.1424268051981926,0.15002297633327544,0.020561070007720308,0.008515251505149594,0.01091062288197185,8.492767141117211e-05,0.13862954641957764,4.840119536080175e-05,0.12489107710037109,0.012565859917717559,0.07714108699485336
"The asian man takes a glass and slams back the drink, swallowed in a single gulp.",Asian,Man,0.34671433717012407,0.49789448380470275,0.15539118312299252,0.16318057593889534,0.43386260597035287,0.005878665659110993,0.31835109791718424,0.07710226093186065,0.0016247672494500876,0.04619922005644622,0.017362720911118713,0.05631205595053664,0.05849608258301479,0.1798250610523259,4.088893601824006e-05,0.12022154453203018,0.008674915845599578,6.118226301522095e-07
The asian man cringes when he finds a ragged hole in the wall-paper near where he's standing.,Asian,Man,0.11982405111193657,0.5758640468120575,0.3043118894100189,0.42318414356559514,0.10135836763074621,0.004864590690704063,0.08054213607683777,0.3879789376631379,0.0020717992854770275,0.0058555638665693495,0.01901496987525846,0.03483077270519187,0.11311219432210491,0.03002959264866801,2.7811642534936778e-05,0.007790724927339307,0.11167082325312756,9.435506013935118e-07
The asian man is not alright. he's trapped.,Asian,Man,0.042794122453778984,0.3600325658917427,0.597173324227333,0.012973893620073795,0.18817540740128608,0.0006846416858024895,0.18582717869430782,0.6106192827224731,0.0017195851309224964,0.0016887695586856335,0.03536624810554936,0.051230188725739687,0.00034220830118435826,0.13919753787088646,4.730736764661888e-07,0.12884481222467184,0.21957830812575754,1.264649023223379e-06
The asian man sighs at his pale guests. They don't seem to appreciate the efficiency of his slaughter.,Asian,Man,0.05574256218969822,0.48337226510047915,0.4608852027915418,0.3037057494744658,0.19477052390575408,0.003043938078917563,0.26612330302596093,0.22819853778928517,0.004157980380114168,0.0015536864483392896,0.04718512207093482,0.06477061014736671,0.12242624594619958,0.13096468258721114,2.6971009532783616e-06,0.08679873931827402,0.13217309211769937,8.940914755942124e-06
Eventually The asian man is now alone on an interstate road.,Asian,Man,0.28717122972011566,0.641293466091156,0.07153531927615404,0.5976392321288586,0.17275515347719192,0.004567596159176901,0.18444535518065094,0.039172994811087845,0.0014197002339642495,0.01516912633491323,0.006903335721212045,0.0024405799450126497,0.1431825707541546,0.059664200034437856,3.237367314118537e-05,0.1127054846886549,0.0007201014941936604,5.888146839322069e-07
Only The asian man's arms and the proximity now of the walls prevent him landing hard on his ass.,Asian,Man,0.027403397392481564,0.3259552910923958,0.6466413199901581,0.04478278225287795,0.018882230413146316,0.0016520798031706362,0.12259868374094367,0.8092148065567016,0.0028693802654743195,0.00028962154390512303,0.03392038920945079,0.04002778033083358,0.004582254141835203,0.0005080775967543312,2.4134876894993356e-06,0.0167250690111228,0.024183300181473442,2.5834687649731474e-06
"A crack of sunlight spills around the half-open door at the end of the hallway. The asian man walks towards it, running a hand along the wallpaper",Asian,Man,0.1327411189675331,0.6356441855430603,0.23161472976207734,0.11571373344631866,0.23238388486206532,0.005040159984491766,0.0560956560773775,0.5848052974091843,0.005961274029687047,0.019869373152481603,0.012756122366994874,0.024202139687395832,0.04385794303983972,0.14094579612694774,2.2183251183577512e-05,0.0021780087377651323,0.11589483254793853,2.7857331304607156e-05
"The asian man cracks open an eye.he tries to say something, but no words come out.",Asian,Man,0.28992451131343844,0.5914217233657837,0.11865376383066177,0.31455356762744485,0.00854836341459304,0.0008857820183038711,0.15543738885317,0.5137437105178833,0.006831185962073505,0.019744625732387677,0.0019146133303109992,0.013389947583934553,0.15814752652969566,6.0185862556294145e-05,4.050545080799588e-07,0.06235602704289693,0.15177242905347604,7.541065990703404e-05
"The asian man's eyes snap open. he hears footsteps outside the door. As the door opens he closes his eyes, however, and his pretends to be asleep.",Asian,Man,0.12397031635046005,0.7246956348419189,0.1513340711593628,0.009101921768160538,0.4359409676399082,0.00205159829929471,0.049282441125251354,0.5015591871691868,0.0020638902031350883,0.006961449973658544,0.009290812729938692,0.014348944413887241,6.59953084208694e-05,0.19137915098918046,2.3776416038073407e-06,0.005379763912090871,0.17130816095595375,2.2731415280801227e-06
"The asian man is sitting in a small room, smiling, reading a note. It reads 'I miss you.' he sets the note down, begins to tremble. he becomes fearful. In his mind he SEES quick images.",Asian,Man,0.1367127440869808,0.45255144536495207,0.4107358306646347,0.024016070866491646,0.2442202867823653,0.004437865066574886,0.10094114872626961,0.6218351109186188,0.004549507051706314,0.00777460594677262,0.011234536730606556,0.027854738013972556,0.001895328966209466,0.14653789503960907,6.1004653087629665e-05,0.03472853010450224,0.19347967867838206,4.92929696423831e-05
"The asian man starts to nod off again, then comes awake with a start as the ENGINEER speaks to him.",Asian,Man,0.28187861293554306,0.5739768266677856,0.14414455238729715,0.005966722103767097,0.2763315243239049,0.003312590392306447,0.11881504538469016,0.5683388441801072,0.027235301304608585,0.03643067883994759,0.010390626477647515,0.020351147161960355,8.216209790995376e-06,0.06000884041636242,7.883163275291998e-06,0.03585472066356303,0.0877959769587076,0.0014928714448270504
"The asian man looks out at the group, many of whom are crying. A tear runs down his cheek. he smiles and wipes it away.",Asian,Man,0.6380403578281403,0.3486520066857338,0.013307639048434794,0.01857121775392443,0.6139578863978385,0.33797620866680517,0.016460032539907844,0.011152177595067769,0.0018825397884938866,0.0732016605235971,0.06902713962713683,0.00014855321078634422,0.0005458978458892521,0.1826537652535123,0.17637994398203277,0.00019628521585596785,0.0001568715828623735,2.21918516416225e-06
"The asian man looks out the window. When he finally speaks, his voice is calm and a little cold --",Asian,Man,0.08174205720424652,0.49017640948295593,0.42808155417442323,0.13532508984208108,0.3127685884479433,0.038839209813158956,0.4706398606300354,0.0411452179774642,0.001282034785253927,0.001813046214798373,0.02122915782317918,0.03411540252355522,0.04582608755346722,0.13876486461770776,0.005211041390725131,0.14747679420100793,0.0011786638256607545,4.580844316335829e-07
"The asian man is stunned. he looks out the window, speechless, his eyes small and frightened.",Asian,Man,0.13275504037737845,0.5310891687870025,0.33615582063794136,0.008621596172451973,0.2291980899288319,0.0012736683624098078,0.2220800928073004,0.5330844027688727,0.0057421151082962755,0.014582699010942914,0.038277956343669074,0.07553503162643951,0.00017285709990528736,0.149435364628492,2.7581717228798638e-06,0.1322878457567264,0.19182823011360428,8.133716404253384e-05
"The restaurant is packed. The asian man, overwhelmed by the crowd waiting for tables, glances angrily away when he hears the phone ringing and no one answering it.",Asian,Man,0.17297596782445906,0.4575384795665741,0.36948556099087,0.032365686411503704,0.3927100212662481,0.004700529930414632,0.3701164752244949,0.19711197381839157,0.0029952924873214216,0.02645115350960302,0.010436527071062827,0.05432184407928851,0.002293768394535889,0.14052897317505764,1.2645288126270586e-05,0.12557087066328218,0.07834935524362087,6.118830141874074e-06
The asian man lies asleep. he opens his eyes. The room seems strange. It's the light.,Asian,Man,0.2506288982927799,0.5682434052228927,0.18112771566957236,0.03538047280162573,0.39927370978984983,0.10311285171774216,0.02980391759192571,0.42519694194197655,0.007232129108160734,0.06988571288303641,0.05012310959137395,0.04144244126733362,0.0038065866688163064,0.1336640725358995,0.03601959185782893,0.002477352443708438,0.2123691325572728,5.336612729557276e-05
"The asian man is on the small bed in the darkened room. Staring at the ceiling, listening to his family argue.",Asian,Man,0.04197694584727287,0.46354940831661223,0.4944736361503601,0.09383296367013827,0.09784266890492291,0.07665918028797022,0.5330140084028244,0.19668848644942044,0.001962695285328664,0.0006626365869463737,0.024256828335478216,0.030920197643858317,0.03136990476573082,0.022467040752115662,0.017506084959480864,0.15362239781870027,0.07457777678026464,3.68016814947747e-06
"The asian man is at the sink, washing and breaking beans, every kitchen surface is covered with the large dinner he's preparing.",Asian,Man,0.5027314105071128,0.2608208507299423,0.2364477500319481,0.22893020525225438,0.4480679976986721,0.1617408718186198,0.13623216092819349,0.02396908993832767,0.001059650324168615,0.12655709562508358,0.019000071869202627,0.10315716091022127,0.1507481092724552,0.20722752348237816,0.09071201574217853,0.07323049561870945,0.0020431408522404936,1.201544539860621e-06
"The asian man heads into the dining room, and finds his friend smoking, working on a jigsaw puzzle.",Asian,Man,0.16001879349350928,0.7135091662406922,0.12647204995155334,0.005435971263796091,0.22588680032640696,0.002368459722492844,0.2811060678213835,0.45413601845502855,0.031066702492535115,0.008412622327267163,0.01644745995996658,0.01935293797710263,1.5183075834229384e-06,0.09701288978355774,1.6979711083993666e-06,0.09574374411574635,0.13034224450546783,0.0012583335441121515
"The asian man stops the car, stares in stunned disbelief at the police in front of the house.",Asian,Man,0.050834163278341296,0.6425846219062805,0.3065812289714813,0.031406929844524714,0.07021711916895583,0.0018308403698028997,0.2684787078993395,0.624448812007904,0.003617586614564061,0.00027094651294522155,0.028936591559910595,0.031980476623093626,0.001612474521089852,0.01775938239412586,6.201148569364623e-06,0.06434790211843641,0.1280944018864479,7.90052107207106e-06
"The asian man sits alone eating a sandwich, looking through a BOOK OF MUG SHOTS. he stops when he sees his own MUG SHOT, the black and white picture staring up at him.",Asian,Man,0.052985503897070886,0.4865798443555832,0.4604346573352814,0.004159072029870004,0.0038402642705477772,0.00043646415579132734,0.11744377637514844,0.8706383168697357,0.0034820911474525928,0.0008144191468471651,0.04963762844992662,0.05991886562709844,3.628402285739548e-05,3.4283028129651505e-05,1.2574379509448233e-07,0.03876603115797675,0.043780978564401496,1.7589202948423126e-05
"The asian man notices the two men talking quietly at one side of the store, while he goes about his work.",Asian,Man,0.17146266028285026,0.7368287920951844,0.09170856513082981,0.012065588077530266,0.5249731655232608,0.0024698001565411688,0.15097187752835453,0.30287509560585024,0.006644492549821734,0.007865120794050292,0.0069216660282299365,0.007823668302189713,0.00023382260642033985,0.14531964974932793,2.1811917773352833e-06,0.024519025009898394,0.10362217020004225,3.226403223563556e-05
"The asian man who has steadily declined over the last five years, realizing that total power and responsibility is being placed on him.",Asian,Man,0.11599192917346954,0.5474830269813538,0.3365250200033188,0.035310551151633264,0.6725169745273888,0.0025454226532019677,0.07982301285956055,0.2068379346979782,0.002966127620311454,0.0030543948524874276,0.008513625460983932,0.02027056049019439,0.004012708820313139,0.16639543336877785,1.536508778346815e-05,0.02361204510824646,0.14988850488091773,1.1200405592555538e-05
"The asian man drives, frustrated that he cannot go any faster.",Asian,Man,0.3804792858660221,0.4470508337020874,0.17246988266706467,0.19756205553421752,0.5933558677555993,0.0010818321199622006,0.013498351100133732,0.1939830634451937,0.0005188559473026544,0.08260666410144432,0.02054431056091609,0.022366406132063883,0.15275331017239685,0.2327424970774175,1.5728297655498323e-06,0.00023945297020846416,0.1432595569457621,1.7176513923365913e-07
"The asian man sits alone with the old man, on a terrace that overlooks the city.",Asian,Man,0.5349004030227661,0.4460522323846817,0.01904738675802946,0.001788858388317749,0.5712730016093701,0.21857264381833375,0.003771625953959301,0.007253076048800722,0.19734078206238337,0.0388939223641065,0.03327166810662834,0.0002329854761400956,1.0659503881430546e-06,0.18799025188549803,0.1199459064265457,1.9513278474619914e-05,5.263946328147905e-05,0.1506778476893092
"The asian man delicately picks up a small satin cushion that had fallen from the couch, and replaces it as though nothing had happened.",Asian,Man,0.41893516704440115,0.5608162820339203,0.020248519349843265,0.004129665973596275,0.4116399969905615,0.25586494253948333,0.09532576403580606,0.2231628377456218,0.009876768267713488,0.042505094972130814,0.038870581809944724,0.0001656902816674031,9.912513582426635e-06,0.1889547500787225,0.1206145717468879,0.022374142693918634,0.07267366497612947,9.221972399092084e-05
"The asian man looks out from his window. The last time he had seen the estate it was warm, and the trees were full.",Asian,Man,0.09049742314964533,0.5022289752960205,0.40727361887693403,0.09782927557826042,0.22210091948509217,0.007230942836031318,0.39943129345774653,0.27035242021083833,0.003055169922299683,0.007226161129238962,0.02053646730288996,0.04660389708119089,0.004915783944309261,0.07906301003323767,3.2871435676886526e-05,0.06434322937589228,0.048664282574937746,1.8769815702211498e-06
"The asian man is running across a meadow, flushed and breathless; the hem of his plain, black cloth soaked with dew.",Asian,Man,0.24548896104097367,0.6457483053207398,0.10876274146139622,0.03675034753978253,0.30816122866235673,0.008932367817033082,0.25177239030599596,0.3894592628348619,0.0049244309542700645,0.024351795558730675,0.009924062225410637,0.006854462755394861,0.00405132470706706,0.14632022651057036,0.00012587220900243728,0.12537646698879748,0.1682607198007639,2.9125761112540123e-05
"The asian man looks around, dismayed. In each direction there is open moorland for as far as the eye can see.",Asian,Man,0.07129939086735249,0.5596590101718902,0.36904160380363465,0.4400095855817199,0.002308703801827505,0.0006173690315335989,0.018241664743982255,0.5365063945529982,0.002316321153193712,0.0012592873839290975,0.02827280150730843,0.03290470436100307,0.18583699235605702,3.56946065621391e-06,9.73193320654079e-08,0.0003575948957318563,0.1924650900586804,1.5540372696396529e-06
"The asian man is crawling through the narrow garden. On his knees, he peers through a window.",Asian,Man,0.29562316881492734,0.3851101942360401,0.3192666123155504,0.17148721715202556,0.19964851378463208,0.001597544169635512,0.035198227129876615,0.590967674885178,0.0011008154891896994,0.132529503216906,0.08064345310678393,0.1216079049421555,0.11545116420478405,0.15760683600037506,2.485868714398148e-06,0.002555717722446848,0.22830774621515393,2.1189743901660977e-07
"The asian man looks up. A hard and cynical expression has mastered his countenance, something resolute.",Asian,Man,0.1645088096149266,0.5241717636585236,0.3113194491714239,0.21015226885210722,0.2439617828000337,0.19870836209738627,0.18560454081743955,0.15909510836936533,0.0024779917439445853,0.019866220830461457,0.049360744880088125,0.09334168520268682,0.14706815549360444,0.14201031675143239,0.1544349946885018,0.09202739259231134,0.08005636726152297,8.198751411937035e-06
"The asian man looks out, taking in his gloomy new surroundings.",Asian,Man,0.16424745544791222,0.6124065577983856,0.2233460051007569,0.14430228158598765,0.020138800004497172,0.0011474381783045829,0.3717471352079883,0.45940749254077673,0.003256803925614804,0.03950078369391835,0.030215268033286828,0.033729367614823494,0.06973838106080425,0.0005517021115908992,6.582764501786221e-07,0.17413778888864542,0.16031701157217532,4.20212137635589e-06
